基金代码,基金简称,2022-01-14-单位净值,2022-01-14-累计净值,2022-01-13-单位净值,2022-01-13-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
014520,博时恒生高股息率ETF发起式联接C,,,0.9924,0.9924,,,开放申购,开放赎回,0.00%
012944,广发稳睿六个月持有混合C,,,0.9923,0.9923,,,开放申购,封闭期,0.00%
012422,华夏优加生活混合C,,,0.9922,0.9922,,,开放申购,开放赎回,0.00%
011713,中信保诚盛裕一年持有混合A,,,0.9921,0.9921,,,开放申购,封闭期,1.00%
001889,中欧增强回报债券(LOF)E,,,0.9920,1.5393,,,开放申购,开放赎回,0.08%
003586,先锋精一混合A,,,0.9919,0.9919,,,开放申购,开放赎回,0.15%
012171,华夏永顺一年持有混合C,,,0.9919,0.9919,,,开放申购,暂停赎回,0.00%
004782,泰信双债增利债券C,,,0.9918,0.9918,,,开放申购,开放赎回,0.00%
012173,国泰兴泽优选一年持有期混合A,,,0.9917,0.9917,,,开放申购,暂停赎回,0.15%
014155,国泰君安中证500指数增强A,,,0.9917,0.9917,,,开放申购,暂停赎回,1.50%
010293,华商量化优质精选混合,,,0.9916,0.9916,,,开放申购,开放赎回,0.15%
009380,富安达科技领航混合,,,0.9914,0.9914,,,开放申购,开放赎回,0.15%
011526,中信保诚丰裕一年持有期混合C,,,0.9914,0.9914,,,限大额,封闭期,0.00%
011165,富国兴远优选12个月持有混合C,,,0.9914,0.9914,,,开放申购,暂停赎回,0.00%
011800,申万菱信价值精选混合,,,0.9914,0.9914,,,开放申购,开放赎回,0.15%
012712,建信沪深300红利ETF联接A,,,0.9914,0.9914,,,开放申购,开放赎回,0.15%
013725,信达澳银鑫益债券C,,,0.9914,0.9914,,,开放申购,开放赎回,0.00%
010813,华安添益一年持有混合A,,,0.9913,0.9913,,,开放申购,暂停赎回,0.12%
011625,华夏卓享债券C,,,0.9913,0.9913,,,开放申购,开放赎回,0.00%
014156,国泰君安中证500指数增强C,,,0.9913,0.9913,,,开放申购,暂停赎回,0.00%
003845,汇安丰恒灵活配置混合A,,,0.9912,0.9912,,,开放申购,开放赎回,0.15%
011396,博时恒元6个月持有期混合C,,,0.9912,0.9912,,,开放申购,开放赎回,0.00%
000579,鑫元恒鑫收益增强债券型发起式C,,,0.9911,1.0711,,,开放申购,开放赎回,0.00%
011207,创金合信竞争优势混合C,,,0.9911,0.9911,,,开放申购,开放赎回,0.00%
011836,银华智能建造股票发起式,,,0.9911,0.9911,,,开放申购,开放赎回,0.15%
012057,鹏华品质成长混合A,,,0.9910,0.9910,,,开放申购,开放赎回,0.15%
012162,安信招信一年持有混合C,,,0.9909,0.9909,,,开放申购,暂停赎回,0.00%
011514,中海海誉混合A,,,0.9908,0.9908,,,开放申购,开放赎回,0.10%
010907,博远优享混合C,,,0.9908,0.9908,,,开放申购,开放赎回,0.00%
012302,浦银安盛鑫福混合A,,,0.9908,0.9908,,,开放申购,开放赎回,0.08%
010503,招商稳兴混合A,,,0.9907,0.9907,,,开放申购,开放赎回,0.08%
010684,中融景颐6个月持有期混合C,,,0.9907,0.9907,,,开放申购,开放赎回,0.00%
011111,华泰柏瑞行业严选混合A,,,0.9905,0.9905,,,开放申购,开放赎回,0.15%
012174,国泰兴泽优选一年持有期混合C,,,0.9905,0.9905,,,开放申购,暂停赎回,0.00%
012713,建信沪深300红利ETF联接C,,,0.9904,0.9904,,,开放申购,开放赎回,0.00%
013200,南方均衡优选一年持有期混合A,,,0.9903,0.9903,,,开放申购,暂停赎回,0.15%
014628,财通福盛混合发起(LOF)C,,,0.9903,0.9903,,,开放申购,开放赎回,0.00%
009475,汇丰晋信慧盈混合,,,0.9902,0.9902,,,开放申购,开放赎回,0.12%
007446,中欧增强回报债券(LOF)C,,,0.9901,1.0610,,,开放申购,开放赎回,0.00%
013205,恒生前海恒源天利债券C,,,0.9901,0.9901,,,开放申购,开放赎回,0.00%
001744,诺安进取回报混合,,,0.99,1.0180,,,开放申购,开放赎回,0.15%
011845,博时周期优选混合A,,,0.99,0.99,,,开放申购,开放赎回,0.15%
011377,创金合信积极成长股票A,,,0.9899,0.9899,,,开放申购,开放赎回,0.15%
011714,中信保诚盛裕一年持有混合C,,,0.9899,0.9899,,,开放申购,封闭期,0.00%
013415,永赢中证全指医疗器械ETF发起联接A,,,0.9897,0.9897,,,开放申购,开放赎回,0.10%
009114,鹏扬景泓回报灵活配置混合A,,,0.9895,1.1365,,,开放申购,开放赎回,0.15%
013416,永赢中证全指医疗器械ETF发起联接C,,,0.9895,0.9895,,,开放申购,开放赎回,0.00%
011786,工银聚安混合A,,,0.9894,0.9894,,,开放申购,开放赎回,1.50%
011893,易方达长期价值混合A,,,0.9893,0.9893,,,开放申购,开放赎回,0.15%
013387,长城价值领航混合A,,,0.9892,0.9892,,,开放申购,暂停赎回,1.50%
011015,嘉合锦元回报混合A,,,0.9891,0.9891,,,开放申购,开放赎回,0.12%
013229,中邮睿丰增强债券A,,,0.9891,0.9891,,,开放申购,开放赎回,0.80%
100022,富国天瑞强势混合,,,0.9890,6.0084,,,开放申购,开放赎回,0.15%
011010,国寿安保尊弘短债债券E,,,0.9890,0.9890,,,开放申购,开放赎回,0.00%
013388,长城价值领航混合C,,,0.9889,0.9889,,,开放申购,暂停赎回,0.00%
010447,中邮未来成长混合A,,,0.9888,0.9888,,,开放申购,开放赎回,0.15%
010538,国泰惠元混合,,,0.9888,0.9888,,,限大额,开放赎回,0.60%
010979,华夏鼎润债券A,,,0.9886,0.9886,,,开放申购,开放赎回,0.08%
012303,浦银安盛鑫福混合C,,,0.9886,0.9886,,,开放申购,开放赎回,0.00%
012111,鹏华安颐混合A,,,0.9886,0.9886,,,开放申购,开放赎回,0.80%
008045,博远增强回报债券C,,,0.9885,1.0660,,,开放申购,开放赎回,0.00%
011169,建信臻选混合,,,0.9885,0.9885,,,开放申购,开放赎回,0.15%
009938,东方欣益一年持有期混合C,,,0.9884,1.0384,,,开放申购,开放赎回,0.00%
013230,中邮睿丰增强债券C,,,0.9884,0.9884,,,开放申购,开放赎回,0.00%
012572,恒越乐享添利混合A,,,0.9884,0.9884,,,开放申购,开放赎回,0.60%
012112,鹏华安颐混合C,,,0.9882,0.9882,,,开放申购,开放赎回,0.00%
013201,南方均衡优选一年持有期混合C,,,0.9882,0.9882,,,开放申购,暂停赎回,0.00%
012667,中融景泓一年持有混合A,,,0.9882,0.9882,,,开放申购,暂停赎回,0.08%
005269,华泰柏瑞港股通量化混合,,,0.9881,0.9881,,,开放申购,开放赎回,0.15%
012510,国富优质企业一年持有期混合A,,,0.9881,0.9881,,,开放申购,暂停赎回,1.50%
011894,易方达长期价值混合C,,,0.9881,0.9881,,,开放申购,开放赎回,0.00%
011077,汇丰晋信创新先锋,,,0.9879,0.9879,,,开放申购,开放赎回,0.15%
000950,易方达沪深300非银联接A,,,0.9877,0.9877,,,开放申购,开放赎回,0.10%
011787,工银聚安混合C,,,0.9877,0.9877,,,开放申购,开放赎回,0.00%
013339,创金合信芯片产业股票发起A,,,0.9877,0.9877,,,开放申购,开放赎回,0.15%
012511,国富优质企业一年持有期混合C,,,0.9876,0.9876,,,开放申购,暂停赎回,0.00%
012058,鹏华品质成长混合C,,,0.9876,0.9876,,,开放申购,开放赎回,0.00%
010296,万家互联互通中国优势A,,,0.9875,0.9875,,,开放申购,开放赎回,0.15%
010273,嘉实价值长青混合A,,,0.9875,0.9875,,,开放申购,开放赎回,0.15%
010845,泰达宏利波控回报12个月混合,,,0.9875,0.9875,,,开放申购,开放赎回,0.12%
012730,国泰中证细分化工产业主题ETF联接A,,,0.9875,0.9875,,,开放申购,开放赎回,0.10%
012668,中融景泓一年持有混合C,,,0.9874,0.9874,,,开放申购,暂停赎回,0.00%
007822,华泰紫金丰利中短债发起C,,,0.9871,0.9871,,,限大额,开放赎回,0.00%
010814,华安添益一年持有混合C,,,0.9871,0.9871,,,开放申购,暂停赎回,0.00%
011112,华泰柏瑞行业严选混合C,,,0.9870,0.9870,,,开放申购,开放赎回,0.00%
011568,鹏华产业升级混合A,,,0.9870,0.9870,,,开放申购,开放赎回,1.50%
009332,博时恒裕持有期混合A,,,0.9869,0.9869,,,开放申购,开放赎回,0.10%
012573,恒越乐享添利混合C,,,0.9869,0.9869,,,开放申购,开放赎回,0.00%
005770,信达澳银中证沪港深高股息精选,,,0.9868,0.9868,,,开放申购,开放赎回,0.10%
009537,太平行业优选股票A,,,0.9868,1.0368,,,开放申购,开放赎回,0.12%
010448,中邮未来成长混合C,,,0.9868,0.9868,,,开放申购,开放赎回,0.00%
009115,鹏扬景泓回报灵活配置混合C,,,0.9866,1.1306,,,开放申购,开放赎回,0.00%
014103,富安达成长价值一年持有期混合A,,,0.9866,0.9866,,,开放申购,暂停赎回,0.15%
014104,富安达成长价值一年持有期混合C,,,0.9864,0.9864,,,开放申购,暂停赎回,0.00%
011515,中海海誉混合C,,,0.9863,0.9863,,,开放申购,开放赎回,0.00%
013340,创金合信芯片产业股票发起C,,,0.9863,0.9863,,,开放申购,开放赎回,0.00%
011846,博时周期优选混合C,,,0.9862,0.9862,,,开放申购,开放赎回,0.00%
160607,鹏华价值优势混合(LOF),,,0.9860,5.7650,,,限大额,开放赎回,0.15%
012731,国泰中证细分化工产业主题ETF联接C,,,0.9859,0.9859,,,开放申购,开放赎回,0.00%
012001,中泰星宇一年封闭混合A,,,0.9857,0.9857,,,暂停申购,暂停赎回,0.15%
010899,上银慧恒收益增强债券,,,0.9856,0.9856,,,开放申购,开放赎回,0.08%
011378,创金合信积极成长股票C,,,0.9853,0.9853,,,开放申购,开放赎回,0.00%
010980,华夏鼎润债券C,,,0.9853,0.9853,,,开放申购,开放赎回,0.00%
007882,易方达沪深300非银联接C,,,0.9852,0.9852,,,开放申购,开放赎回,0.00%
970113,兴证资管金麒麟兴睿优选一年持有期混合B,,,0.9851,2.0821,,,暂停申购,开放赎回,
010301,达诚成长先锋混合A,,,0.9848,0.9848,,,开放申购,开放赎回,0.15%
013145,浙商汇金先进制造混合,,,0.9846,2.3106,,,开放申购,开放赎回,1.50%
012913,方正富邦趋势领航混合A,,,0.9846,0.9846,,,开放申购,开放赎回,0.15%
011016,嘉合锦元回报混合C,,,0.9843,0.9843,,,开放申购,开放赎回,0.00%
011338,兴全合远两年持有混合A,,,0.9842,0.9842,,,限大额,暂停赎回,0.15%
012636,国泰中证全指软件ETF联接A,,,0.9842,0.9842,,,开放申购,开放赎回,0.10%
012726,申万菱信睿选混合A,,,0.9842,0.9842,,,开放申购,开放赎回,0.06%
011932,工银战略远见混合A,,,0.9841,0.9841,,,开放申购,开放赎回,0.15%
011569,鹏华产业升级混合C,,,0.9841,0.9841,,,开放申购,开放赎回,0.00%
005103,工银沪深300ETF联接C,,,0.9840,1.2040,,,开放申购,开放赎回,0.00%
012042,鹏华银行C,,,0.9840,0.9840,,,开放申购,开放赎回,0.00%
012151,华泰柏瑞中证港股通50ETF联接A,,,0.9840,0.9840,,,开放申购,开放赎回,0.12%
012299,浦银安盛安裕回报一年持有混合A,,,0.9840,0.9840,,,开放申购,暂停赎回,0.08%
001007,国联安鑫安灵活配置混合,,,0.9839,2.0959,,,开放申购,开放赎回,0.07%
011969,建信港股通精选混合A,,,0.9836,0.9836,,,开放申购,开放赎回,0.15%
012152,华泰柏瑞中证港股通50ETF联接C,,,0.9836,0.9836,,,开放申购,开放赎回,0.00%
009736,汇添富稳健收益混合A,,,0.9834,0.9834,,,开放申购,开放赎回,0.12%
010274,嘉实价值长青混合C,,,0.9833,0.9833,,,开放申购,开放赎回,0.00%
011518,嘉实价值臻选混合,,,0.9832,0.9832,,,开放申购,开放赎回,0.15%
000893,工银创新动力股票,,,0.9830,0.9830,,,开放申购,开放赎回,0.15%
013113,博时博盈稳健6个月持有混合A,,,0.9830,0.9830,,,开放申购,封闭期,0.80%
010103,西部利得鑫泓增强债券C,,,0.9828,0.9828,,,开放申购,开放赎回,0.00%
011832,西部利得人工智能主题指数增强A,,,0.9828,0.9828,,,开放申购,开放赎回,0.12%
011035,嘉实中证稀土产业ETF联接A,,,0.9828,0.9828,,,开放申购,开放赎回,0.10%
006355,华宝香港大盘C,,,0.9827,0.9827,,,开放申购,开放赎回,0.00%
012002,中泰星宇一年封闭混合C,,,0.9827,0.9827,,,暂停申购,暂停赎回,0.00%
012300,浦银安盛安裕回报一年持有混合C,,,0.9827,0.9827,,,开放申购,暂停赎回,0.00%
012637,国泰中证全指软件ETF联接C,,,0.9826,0.9826,,,开放申购,开放赎回,0.00%
013559,招商均衡回报混合A,,,0.9826,0.9826,,,开放申购,开放赎回,0.15%
011284,中信保诚龙腾精选混合,,,0.9825,0.9825,,,开放申购,开放赎回,0.15%
011970,建信港股通精选混合C,,,0.9825,0.9825,,,开放申购,开放赎回,0.00%
012727,申万菱信睿选混合C,,,0.9824,0.9824,,,开放申购,开放赎回,0.00%
013626,华夏周期驱动混合发起式A,,,0.9824,0.9824,,,开放申购,开放赎回,0.15%
011036,嘉实中证稀土产业ETF联接C,,,0.9823,0.9823,,,开放申购,开放赎回,0.00%
012914,方正富邦趋势领航混合C,,,0.9822,0.9822,,,开放申购,开放赎回,0.00%
012175,易方达稳健增利混合A,,,0.9821,0.9821,,,开放申购,开放赎回,0.15%
000068,民生加银转债优选C,,,0.9820,1.3720,,,限大额,开放赎回,0.00%
013114,博时博盈稳健6个月持有混合C,,,0.9818,0.9818,,,开放申购,封闭期,0.00%
010297,万家互联互通中国优势C,,,0.9816,0.9816,,,开放申购,开放赎回,0.00%
013926,易米国证消费100指数增强发起A,,,0.9816,0.9816,,,开放申购,开放赎回,0.12%
011570,鹏华鑫远价值一年持有期混合A,,,0.9815,0.9815,,,开放申购,暂停赎回,0.15%
010302,达诚成长先锋混合C,,,0.9810,0.9810,,,开放申购,开放赎回,0.00%
013560,招商均衡回报混合C,,,0.9810,0.9810,,,开放申购,开放赎回,0.00%
012342,广发瑞泽精选混合A,,,0.9810,0.9810,,,开放申购,开放赎回,1.50%
009507,国金鑫意医药消费A,,,0.9809,0.9809,,,开放申购,开放赎回,0.15%
013627,华夏周期驱动混合发起式C,,,0.9809,0.9809,,,开放申购,开放赎回,0.00%
013927,易米国证消费100指数增强发起C,,,0.9809,0.9809,,,开放申购,开放赎回,0.00%
011788,工银聚益混合A,,,0.9808,0.9808,,,开放申购,开放赎回,1.50%
010102,西部利得鑫泓增强债券A,,,0.9807,0.9807,,,开放申购,开放赎回,0.08%
012176,易方达稳健增利混合C,,,0.9807,0.9807,,,开放申购,开放赎回,0.00%
011731,国投瑞银安睿混合A,,,0.9807,0.9807,,,开放申购,开放赎回,1.00%
011833,西部利得人工智能主题指数增强C,,,0.9805,0.9805,,,开放申购,开放赎回,0.00%
010504,招商稳兴混合C,,,0.9804,0.9804,,,开放申购,开放赎回,0.00%
011732,国投瑞银安睿混合C,,,0.9804,0.9804,,,开放申购,开放赎回,0.00%
013211,华富安盈一年持有期债券A,,,0.9804,0.9804,,,开放申购,开放赎回,0.08%
011897,长城悦享回报债券A,,,0.9803,0.9803,,,开放申购,开放赎回,0.08%
012343,广发瑞泽精选混合C,,,0.9803,0.9803,,,开放申购,开放赎回,0.00%
013435,大成景气精选六个月持有混合A,,,0.9801,0.9801,,,开放申购,暂停赎回,0.15%
010994,博时创新经济混合A,,,0.98,0.98,,,开放申购,开放赎回,0.15%
011339,兴全合远两年持有混合C,,,0.9799,0.9799,,,限大额,暂停赎回,0.00%
012198,国金核心资产一年持有A,,,0.9799,0.9799,,,开放申购,开放赎回,0.15%
011933,工银战略远见混合C,,,0.9798,0.9798,,,开放申购,开放赎回,0.00%
009538,太平行业优选股票C,,,0.9797,1.0297,,,开放申购,开放赎回,0.00%
009746,鹏华中债1-3隐含评级AAA指数C,,,0.9797,0.9939,,,开放申购,开放赎回,0.00%
009556,兴全合丰三年持有混合,,,0.9796,0.9796,,,开放申购,暂停赎回,0.15%
009333,博时恒裕持有期混合C,,,0.9796,0.9796,,,开放申购,开放赎回,0.00%
009782,富国兴泉回报12个月持有期混合A,,,0.9795,0.9795,,,开放申购,开放赎回,0.15%
012498,汇添富中证500基本面增强指数A,,,0.9795,0.9795,,,开放申购,开放赎回,0.15%
900013,中信证券品质生活混合A,,,0.9794,3.7840,,,开放申购,开放赎回,1.50%
011789,工银聚益混合C,,,0.9794,0.9794,,,开放申购,开放赎回,0.00%
009861,鹏华新兴成长混合A,,,0.9794,0.9794,,,开放申购,开放赎回,0.15%
012655,博时5G50ETF联接A,,,0.9793,0.9793,,,开放申购,开放赎回,0.12%
013920,兴华创新医疗6个月持有混合发起A,,,0.9793,0.9793,,,开放申购,开放赎回,0.15%
010439,汇添富稳健汇盈一年持有期混合,,,0.9791,1.0291,,,限大额,开放赎回,0.08%
009992,景顺长城量化成长演化混合,,,0.9790,0.9790,,,开放申购,开放赎回,0.15%
970044,东吴裕盈一年持有混合B,,,0.9790,1.7859,,,暂停申购,开放赎回,
013436,大成景气精选六个月持有混合C,,,0.9789,0.9789,,,开放申购,暂停赎回,0.00%
010744,工银灵动价值混合A,,,0.9788,0.9788,,,开放申购,开放赎回,0.15%
012297,东兴宸瑞量化混合A,,,0.9788,0.9788,,,开放申购,开放赎回,0.15%
013212,华富安盈一年持有期债券C,,,0.9788,0.9788,,,开放申购,开放赎回,0.00%
501218,工银睿智进取一年封闭运作股票A,,,0.9788,0.9788,,,暂停申购,暂停赎回,0.10%
013921,兴华创新医疗6个月持有混合发起C,,,0.9788,0.9788,,,开放申购,开放赎回,0.00%
970102,兴证资管金麒麟兴享优选一年持有期混合C,,,0.9787,0.9787,,,开放申购,封闭期,0.00%
970100,兴证资管金麒麟兴享优选一年持有期混合A,,,0.9787,0.9787,,,开放申购,封闭期,1.50%
014627,财通多策略福瑞混合发起式(LOF)C,,,0.9784,0.9784,,,开放申购,开放赎回,0.00%
012401,天弘中证医药指数增强A,,,0.9783,0.9783,,,开放申购,开放赎回,0.15%
012199,国金核心资产一年持有C,,,0.9783,0.9783,,,开放申购,开放赎回,0.00%
013933,工银睿智进取一年封闭运作股票C,,,0.9783,0.9783,,,暂停申购,暂停赎回,0.00%
012298,东兴宸瑞量化混合C,,,0.9782,0.9782,,,开放申购,开放赎回,0.00%
011898,长城悦享回报债券C,,,0.9781,0.9781,,,开放申购,开放赎回,0.00%
009745,鹏华中债1-3隐含评级AAA指数A,,,0.9780,0.9908,,,开放申购,开放赎回,0.60%
160727,嘉实创业板两年定期混合,,,0.9778,0.9778,,,暂停申购,暂停赎回,0.15%
009737,汇添富稳健收益混合C,,,0.9776,0.9776,,,开放申购,开放赎回,0.00%
012658,博时5G50ETF联接C,,,0.9774,0.9774,,,开放申购,开放赎回,0.00%
001552,天弘中证证券保险A,,,0.9773,0.9773,,,开放申购,开放赎回,0.10%
164818,工银中证传媒指数(LOF)A,,,0.9772,0.2950,,,开放申购,开放赎回,0.10%
011384,南方远见回报股票A,,,0.9772,0.9772,,,开放申购,开放赎回,0.15%
012402,天弘中证医药指数增强C,,,0.9772,0.9772,,,开放申购,开放赎回,0.00%
011085,财通资管新添益6个月持有期混合C,,,0.9770,0.9770,,,开放申购,开放赎回,0.00%
850588,海通核心优势一年持有混合A,,,0.9769,1.3820,,,开放申购,开放赎回,0.15%
850005,海通核心优势一年持有混合B,,,0.9769,1.3820,,,暂停申购,开放赎回,0.00%
012499,汇添富中证500基本面增强指数C,,,0.9769,0.9769,,,开放申购,开放赎回,0.00%
970043,东吴裕盈一年持有混合A,,,0.9768,0.9768,,,开放申购,开放赎回,0.40%
160418,华安中证银行指数,,,0.9765,1.1305,,,开放申购,开放赎回,0.12%
009381,汇安核心资产混合A,,,0.9764,0.9764,,,开放申购,开放赎回,0.15%
